date,state,county,candidate,party,candidatevotes,totalvotes
11/3/1992,PA,Northumberland,Bush,republican,republican,15057,35792
11/3/1992,PA,Northumberland,Perot,reform,7782,35792
11/3/1992,PA,Perry,Clinton,democrat,4086,15327
11/3/1992,PA,Perry,Bush,republican,republican,7871,15327
11/3/1992,PA,Perry,Perot,reform,3334,15327
11/3/1992,PA,Philadelphia,Clinton,democrat,434904,638058
11/3/1992,PA,Philadelphia,Bush,republican,republican,133328,638058
11/3/1992,PA,Philadelphia,Perot,reform,65455,638058
11/3/1992,PA,Pike,Clinton,democrat,4382,13603
11/3/1992,PA,Pike,Bush,republican,republican,6084,13603
11/3/1992,PA,Pike,Perot,reform,3019,13603
11/3/1992,PA,Potter,Clinton,democrat,1892,7044
11/3/1992,PA,Potter,Bush,republican,republican,3452,7044
11/3/1992,PA,Potter,Perot,reform,1687,7044
11/3/1992,PA,Schuylkill,Clinton,democrat,23679,63029
11/3/1992,PA,Schuylkill,Bush,republican,republican,25780,63029
11/3/1992,PA,Schuylkill,Perot,reform,13398,63029
11/3/1992,PA,Snyder,Clinton,democrat,2952,12596
11/3/1992,PA,Snyder,Bush,republican,republican,6934,12596
11/3/1992,PA,Snyder,Perot,reform,2686,12596
11/3/1992,PA,Somerset,Clinton,democrat,12493,32759
11/3/1992,PA,Somerset,Bush,republican,republican,13858,32759
11/3/1992,PA,Somerset,Perot,reform,6333,32759
11/3/1992,PA,Sullivan,Clinton,democrat,1030,3113
11/3/1992,PA,Sullivan,Bush,republican,republican,1340,3113
11/3/1992,PA,Sullivan,Perot,reform,731,3113
11/3/1992,PA,Susquehanna,Clinton,democrat,5368,16709
11/3/1992,PA,Susquehanna,Bush,republican,republican,7356,16709
11/3/1992,PA,Susquehanna,Perot,reform,3946,16709
11/3/1992,PA,Tioga,Clinton,democrat,4868,16543
11/3/1992,PA,Tioga,Bush,republican,republican,7823,16543
11/3/1992,PA,Tioga,Perot,reform,3804,16543
11/3/1992,PA,Union,Clinton,democrat,3623,12265
11/3/1992,PA,Union,Bush,republican,republican,6362,12265
11/3/1992,PA,Union,Perot,reform,2255,12265
11/3/1992,PA,Venango,Clinton,democrat,8230,21554
11/3/1992,PA,Venango,Bush,republican,republican,8545,21554
11/3/1992,PA,Venango,Perot,reform,4695,21554
11/3/1992,PA,Warren,Clinton,democrat,6972,18426
11/3/1992,PA,Warren,Bush,republican,republican,6585,18426
11/3/1992,PA,Warren,Perot,reform,4795,18426
11/3/1992,PA,Washington,Clinton,democrat,46143,84364
11/3/1992,PA,Washington,Bush,republican,republican,21977,84364
11/3/1992,PA,Washington,Perot,reform,16083,84364
11/3/1992,PA,Wayne,Clinton,democrat,4817,16822
11/3/1992,PA,Wayne,Bush,republican,republican,8184,16822
11/3/1992,PA,Wayne,Perot,reform,3727,16822
11/3/1992,PA,Westmoreland,Clinton,democrat,69817,154451
11/3/1992,PA,Westmoreland,Bush,republican,republican,47315,154451
11/3/1992,PA,Westmoreland,Perot,reform,37036,154451
11/3/1992,PA,Wyoming,Clinton,democrat,3158,10850
11/3/1992,PA,Wyoming,Bush,republican,republican,5143,10850
11/3/1992,PA,Wyoming,Perot,reform,2525,10850
11/3/1992,PA,York,Clinton,democrat,46113,134245
11/3/1992,PA,York,Bush,republican,republican,60130,134245
11/3/1992,PA,York,Perot,reform,27743,134245
11/3/1992,RI,Bristol,Clinton,democrat,11414,24911
11/3/1992,RI,Bristol,Bush,republican,republican,8208,24911
11/3/1992,RI,Bristol,Perot,reform,5289,24911
11/3/1992,RI,Kent,Clinton,democrat,35934,82245
11/3/1992,RI,Kent,Bush,republican,republican,25217,82245
11/3/1992,RI,Kent,Perot,reform,20486,82245
11/3/1992,RI,Newport,Clinton,democrat,17584,39644
11/3/1992,RI,Newport,Bush,republican,republican,12386,39644
11/3/1992,RI,Newport,Perot,reform,9674,39644
11/3/1992,RI,Providence,Clinton,democrat,125358,253441
11/3/1992,RI,Providence,Bush,republican,republican,69579,253441
11/3/1992,RI,Providence,Perot,reform,58504,253441
11/3/1992,RI,Washington,Clinton,democrat,23009,52944
11/3/1992,RI,Washington,Bush,republican,republican,16211,52944
11/3/1992,RI,Washington,Perot,reform,13724,52944
11/3/1992,SC,Abbeville,Bush,republican,republican,3317,8343
11/3/1992,SC,Abbeville,Clinton,democrat,3968,8343
11/3/1992,SC,Abbeville,Perot,reform,1036,8343
11/3/1992,SC,Aiken,Bush,republican,republican,25731,46778
11/3/1992,SC,Aiken,Clinton,democrat,14802,46778
11/3/1992,SC,Aiken,Perot,reform,6056,46778
11/3/1992,SC,Allendale,Bush,republican,republican,1049,3455
11/3/1992,SC,Allendale,Clinton,democrat,2159,3455
11/3/1992,SC,Allendale,Perot,reform,212,3455
11/3/1992,SC,Anderson,Bush,republican,republican,24793,47971
11/3/1992,SC,Anderson,Clinton,democrat,16072,47971
11/3/1992,SC,Anderson,Perot,reform,6966,47971
11/3/1992,SC,Bamberg,Bush,republican,republican,1906,5727
11/3/1992,SC,Bamberg,Clinton,democrat,3426,5727
11/3/1992,SC,Bamberg,Perot,reform,360,5727
11/3/1992,SC,Barnwell,Bush,republican,republican,4026,8177
11/3/1992,SC,Barnwell,Clinton,democrat,3344,8177
11/3/1992,SC,Barnwell,Perot,reform,752,8177
11/3/1992,SC,Beaufort,Bush,republican,republican,14735,31287
11/3/1992,SC,Beaufort,Clinton,democrat,11466,31287
11/3/1992,SC,Beaufort,Perot,reform,4966,31287
11/3/1992,SC,Berkeley,Bush,republican,republican,18048,35479
11/3/1992,SC,Berkeley,Clinton,democrat,12533,35479
11/3/1992,SC,Berkeley,Perot,reform,4632,35479
11/3/1992,SC,Calhoun,Bush,republican,republican,2418,5778
11/3/1992,SC,Calhoun,Clinton,democrat,2770,5778
11/3/1992,SC,Calhoun,Perot,reform,564,5778
11/3/1992,SC,Charleston,Bush,republican,republican,47403,98749
11/3/1992,SC,Charleston,Clinton,democrat,40095,98749
11/3/1992,SC,Charleston,Perot,reform,10354,98749
11/3/1992,SC,Cherokee,Bush,republican,republican,6887,14557
11/3/1992,SC,Cherokee,Clinton,democrat,5453,14557
11/3/1992,SC,Cherokee,Perot,reform,2186,14557
11/3/1992,SC,Chester,Bush,republican,republican,3451,10288
11/3/1992,SC,Chester,Clinton,democrat,5458,10288
11/3/1992,SC,Chester,Perot,reform,1350,10288
11/3/1992,SC,Chesterfield,Bush,republican,republican,4183,11212
11/3/1992,SC,Chesterfield,Clinton,democrat,5691,11212
11/3/1992,SC,Chesterfield,Perot,reform,1315,11212
11/3/1992,SC,Clarendon,Bush,republican,republican,4147,10945
11/3/1992,SC,Clarendon,Clinton,democrat,6033,10945
11/3/1992,SC,Clarendon,Perot,reform,744,10945
11/3/1992,SC,Colleton,Bush,republican,republican,4545,11314
11/3/1992,SC,Colleton,Clinton,democrat,5455,11314
11/3/1992,SC,Colleton,Perot,reform,1245,11314
11/3/1992,SC,Darlington,Bush,republican,republican,8912,20253
11/3/1992,SC,Darlington,Clinton,democrat,9090,20253
11/3/1992,SC,Darlington,Perot,reform,1863,20253
11/3/1992,SC,Dillon,Bush,republican,republican,3575,9390
11/3/1992,SC,Dillon,Clinton,democrat,4953,9390
11/3/1992,SC,Dillon,Perot,reform,831,9390
11/3/1992,SC,Dorchester,Bush,republican,republican,15004,28029
11/3/1992,SC,Dorchester,Clinton,democrat,9160,28029
11/3/1992,SC,Dorchester,Perot,reform,3648,28029
11/3/1992,SC,Edgefield,Bush,republican,republican,3339,7396
11/3/1992,SC,Edgefield,Clinton,democrat,3433,7396
11/3/1992,SC,Edgefield,Perot,reform,596,7396
11/3/1992,SC,Fairfield,Bush,republican,republican,2518,8091
11/3/1992,SC,Fairfield,Clinton,democrat,4867,8091
11/3/1992,SC,Fairfield,Perot,reform,652,8091
11/3/1992,SC,Florence,Bush,republican,republican,19802,39003
11/3/1992,SC,Florence,Clinton,democrat,15569,39003
11/3/1992,SC,Florence,Perot,reform,3499,39003
11/3/1992,SC,Georgetown,Bush,republican,republican,6870,16272
11/3/1992,SC,Georgetown,Clinton,democrat,7494,16272
11/3/1992,SC,Georgetown,Perot,reform,1840,16272
11/3/1992,SC,Greenville,Bush,republican,republican,65066,113907
11/3/1992,SC,Greenville,Clinton,democrat,34651,113907
11/3/1992,SC,Greenville,Perot,reform,13699,113907
11/3/1992,SC,Greenwood,Bush,republican,republican,9079,18923
11/3/1992,SC,Greenwood,Clinton,democrat,7621,18923
11/3/1992,SC,Greenwood,Perot,reform,2101,18923
11/3/1992,SC,Hampton,Bush,republican,republican,2402,7361
11/3/1992,SC,Hampton,Clinton,democrat,4332,7361
11/3/1992,SC,Hampton,Perot,reform,564,7361
11/3/1992,SC,Horry,Bush,republican,republican,23489,51204
11/3/1992,SC,Horry,Clinton,democrat,18896,51204
11/3/1992,SC,Horry,Perot,reform,8472,51204
11/3/1992,SC,Jasper,Bush,republican,republican,1725,5763
11/3/1992,SC,Jasper,Clinton,democrat,3453,5763
11/3/1992,SC,Jasper,Perot,reform,549,5763
11/3/1992,SC,Kershaw,Bush,republican,republican,8499,17301
11/3/1992,SC,Kershaw,Clinton,democrat,6585,17301
11/3/1992,SC,Kershaw,Perot,reform,2150,17301
11/3/1992,SC,Lancaster,Bush,republican,republican,7757,18655
11/3/1992,SC,Lancaster,Clinton,democrat,8307,18655
11/3/1992,SC,Lancaster,Perot,reform,2563,18655
11/3/1992,SC,Laurens,Bush,republican,republican,8347,17200
11/3/1992,SC,Laurens,Clinton,democrat,6638,17200
11/3/1992,SC,Laurens,Perot,reform,2157,17200
11/3/1992,SC,Lee,Bush,republican,republican,2730,7822
11/3/1992,SC,Lee,Clinton,democrat,4454,7822
11/3/1992,SC,Lee,Perot,reform,611,7822
11/3/1992,SC,Lexington,Bush,republican,republican,41759,69022
11/3/1992,SC,Lexington,Clinton,democrat,18312,69022
11/3/1992,SC,Lexington,Perot,reform,8652,69022
11/3/1992,SC,McCormick,Bush,republican,republican,899,3052
11/3/1992,SC,McCormick,Clinton,democrat,1846,3052
11/3/1992,SC,McCormick,Perot,reform,295,3052
11/3/1992,SC,Marion,Bush,republican,republican,3647,10376
11/3/1992,SC,Marion,Clinton,democrat,5843,10376
11/3/1992,SC,Marion,Perot,reform,822,10376
11/3/1992,SC,Marlboro,Bush,republican,republican,2526,8570
11/3/1992,SC,Marlboro,Clinton,democrat,5111,8570
11/3/1992,SC,Marlboro,Perot,reform,895,8570
11/3/1992,SC,Newberry,Bush,republican,republican,5980,12329
11/3/1992,SC,Newberry,Clinton,democrat,4896,12329
11/3/1992,SC,Newberry,Perot,reform,1393,12329
11/3/1992,SC,Oconee,Bush,republican,republican,10379,20479
11/3/1992,SC,Oconee,Clinton,democrat,6617,20479
11/3/1992,SC,Oconee,Perot,reform,3405,20479
11/3/1992,SC,Orangeburg,Bush,republican,republican,11328,32234
11/3/1992,SC,Orangeburg,Clinton,democrat,18440,32234
11/3/1992,SC,Orangeburg,Perot,reform,2383,32234
11/3/1992,SC,Pickens,Bush,republican,republican,17008,29494
11/3/1992,SC,Pickens,Clinton,democrat,8275,29494
11/3/1992,SC,Pickens,Perot,reform,4128,29494
11/3/1992,SC,Richland,Bush,republican,republican,43744,106250
11/3/1992,SC,Richland,Clinton,democrat,53648,106250
11/3/1992,SC,Richland,Perot,reform,7918,106250
11/3/1992,SC,Saluda,Bush,republican,republican,2968,6209
11/3/1992,SC,Saluda,Clinton,democrat,2393,6209
11/3/1992,SC,Saluda,Perot,reform,833,6209
11/3/1992,SC,Spartanburg,Bush,republican,republican,37707,72635
11/3/1992,SC,Spartanburg,Clinton,democrat,25488,72635
11/3/1992,SC,Spartanburg,Perot,reform,8900,72635
11/3/1992,SC,Sumter,Bush,republican,republican,12576,26596
11/3/1992,SC,Sumter,Clinton,democrat,11852,26596
11/3/1992,SC,Sumter,Perot,reform,2062,26596
11/3/1992,SC,Union,Bush,republican,republican,4647,10680
11/3/1992,SC,Union,Clinton,democrat,4644,10680
11/3/1992,SC,Union,Perot,reform,1371,10680
11/3/1992,SC,Williamsburg,Bush,republican,republican,5289,14277
11/3/1992,SC,Williamsburg,Clinton,democrat,8077,14277
11/3/1992,SC,Williamsburg,Perot,reform,864,14277
11/3/1992,SC,York,Bush,republican,republican,21297,43694
11/3/1992,SC,York,Clinton,democrat,15844,43694
11/3/1992,SC,York,Perot,reform,6418,43694
11/3/1992,SD,Aurora,Bush,republican,republican,594,1712
11/3/1992,SD,Aurora,Clinton,democrat,680,1712
11/3/1992,SD,Aurora,Perot,reform,435,1712
11/3/1992,SD,Beadle,Bush,republican,republican,3363,9136
11/3/1992,SD,Beadle,Clinton,democrat,3925,9136
11/3/1992,SD,Beadle,Perot,reform,1819,9136
11/3/1992,SD,Bennett,Bush,republican,republican,556,1197
11/3/1992,SD,Bennett,Clinton,democrat,413,1197
11/3/1992,SD,Bennett,Perot,reform,221,1197
11/3/1992,SD,Bon_Homme,Bush,republican,republican,1212,3367
11/3/1992,SD,Bon_Homme,Clinton,democrat,1294,3367
11/3/1992,SD,Bon_Homme,Perot,reform,836,3367
11/3/1992,SD,Brookings,Bush,republican,republican,4698,12002
11/3/1992,SD,Brookings,Clinton,democrat,4645,12002
11/3/1992,SD,Brookings,Perot,reform,2614,12002
11/3/1992,SD,Brown,Bush,republican,republican,6665,18047
11/3/1992,SD,Brown,Clinton,democrat,7521,18047
11/3/1992,SD,Brown,Perot,reform,3812,18047
11/3/1992,SD,Brule,Bush,republican,republican,908,2676
11/3/1992,SD,Brule,Clinton,democrat,1060,2676
11/3/1992,SD,Brule,Perot,reform,687,2676
11/3/1992,SD,Buffalo,Bush,republican,republican,137,496
11/3/1992,SD,Buffalo,Clinton,democrat,282,496
11/3/1992,SD,Buffalo,Perot,reform,72,496
11/3/1992,SD,Butte,Bush,republican,republican,1674,3700
11/3/1992,SD,Butte,Clinton,democrat,973,3700
11/3/1992,SD,Butte,Perot,reform,1039,3700
11/3/1992,SD,Campbell,Bush,republican,republican,574,1053
11/3/1992,SD,Campbell,Clinton,democrat,222,1053
11/3/1992,SD,Campbell,Perot,reform,252,1053
11/3/1992,SD,Charles_Mix,Bush,republican,republican,1570,4099
11/3/1992,SD,Charles_Mix,Clinton,democrat,1639,4099
11/3/1992,SD,Charles_Mix,Perot,reform,886,4099
11/3/1992,SD,Clark,Bush,republican,republican,803,2375
11/3/1992,SD,Clark,Clinton,democrat,799,2375
11/3/1992,SD,Clark,Perot,reform,761,2375
11/3/1992,SD,Clay,Bush,republican,republican,1869,6036
11/3/1992,SD,Clay,Clinton,democrat,2826,6036
11/3/1992,SD,Clay,Perot,reform,1303,6036
11/3/1992,SD,Codington,Bush,republican,republican,3943,10943
11/3/1992,SD,Codington,Clinton,democrat,3701,10943
11/3/1992,SD,Codington,Perot,reform,3262,10943
11/3/1992,SD,Corson,Bush,republican,republican,483,1251
11/3/1992,SD,Corson,Clinton,democrat,444,1251
11/3/1992,SD,Corson,Perot,reform,321,1251
11/3/1992,SD,Custer,Bush,republican,republican,1422,3363
11/3/1992,SD,Custer,Clinton,democrat,1078,3363
11/3/1992,SD,Custer,Perot,reform,845,3363
11/3/1992,SD,Davison,Bush,republican,republican,3111,8146
11/3/1992,SD,Davison,Clinton,democrat,3285,8146
11/3/1992,SD,Davison,Perot,reform,1706,8146
11/3/1992,SD,Day,Bush,republican,republican,1161,3725
11/3/1992,SD,Day,Clinton,democrat,1578,3725
11/3/1992,SD,Day,Perot,reform,973,3725
11/3/1992,SD,Deuel,Bush,republican,republican,778,2423
11/3/1992,SD,Deuel,Clinton,democrat,880,2423
11/3/1992,SD,Deuel,Perot,reform,761,2423
11/3/1992,SD,Dewey,Bush,republican,republican,642,1752
11/3/1992,SD,Dewey,Clinton,democrat,766,1752
11/3/1992,SD,Dewey,Perot,reform,340,1752
11/3/1992,SD,Douglas,Bush,republican,republican,1175,2067
11/3/1992,SD,Douglas,Clinton,democrat,481,2067
11/3/1992,SD,Douglas,Perot,reform,403,2067
11/3/1992,SD,Edmunds,Bush,republican,republican,944,2260
11/3/1992,SD,Edmunds,Clinton,democrat,894,2260
11/3/1992,SD,Edmunds,Perot,reform,415,2260
11/3/1992,SD,Fall_River,Bush,republican,republican,1533,3754
11/3/1992,SD,Fall_River,Clinton,democrat,1416,3754
11/3/1992,SD,Fall_River,Perot,reform,792,3754
11/3/1992,SD,Faulk,Bush,republican,republican,658,1434
11/3/1992,SD,Faulk,Clinton,democrat,488,1434
11/3/1992,SD,Faulk,Perot,reform,281,1434
11/3/1992,SD,Grant,Bush,republican,republican,1595,4110
11/3/1992,SD,Grant,Clinton,democrat,1484,4110
11/3/1992,SD,Grant,Perot,reform,1018,4110
11/3/1992,SD,Gregory,Bush,republican,republican,1027,2615
11/3/1992,SD,Gregory,Clinton,democrat,879,2615
11/3/1992,SD,Gregory,Perot,reform,688,2615
11/3/1992,SD,Haakon,Bush,republican,republican,860,1318
11/3/1992,SD,Haakon,Clinton,democrat,209,1318
11/3/1992,SD,Haakon,Perot,reform,245,1318
11/3/1992,SD,Hamlin,Bush,republican,republican,1133,2740
11/3/1992,SD,Hamlin,Clinton,democrat,826,2740
11/3/1992,SD,Hamlin,Perot,reform,774,2740
11/3/1992,SD,Hand,Bush,republican,republican,1130,2546
11/3/1992,SD,Hand,Clinton,democrat,785,2546
11/3/1992,SD,Hand,Perot,reform,624,2546
11/3/1992,SD,Hanson,Bush,republican,republican,522,1435
11/3/1992,SD,Hanson,Clinton,democrat,566,1435
11/3/1992,SD,Hanson,Perot,reform,341,1435
11/3/1992,SD,Harding,Bush,republican,republican,515,881
11/3/1992,SD,Harding,Clinton,democrat,139,881
11/3/1992,SD,Harding,Perot,reform,225,881
11/3/1992,SD,Hughes,Bush,republican,republican,4325,8121
11/3/1992,SD,Hughes,Clinton,democrat,2578,8121
11/3/1992,SD,Hughes,Perot,reform,1160,8121
11/3/1992,SD,Hutchinson,Bush,republican,republican,2002,4156
11/3/1992,SD,Hutchinson,Clinton,democrat,1211,4156
11/3/1992,SD,Hutchinson,Perot,reform,920,4156
11/3/1992,SD,Hyde,Bush,republican,republican,440,955
11/3/1992,SD,Hyde,Clinton,democrat,301,955
11/3/1992,SD,Hyde,Perot,reform,211,955
11/3/1992,SD,Jackson,Bush,republican,republican,627,1168
11/3/1992,SD,Jackson,Clinton,democrat,351,1168
11/3/1992,SD,Jackson,Perot,reform,184,1168
11/3/1992,SD,Jerauld,Bush,republican,republican,518,1467
11/3/1992,SD,Jerauld,Clinton,democrat,600,1467
11/3/1992,SD,Jerauld,Perot,reform,346,1467
11/3/1992,SD,Jones,Bush,republican,republican,454,779
11/3/1992,SD,Jones,Clinton,democrat,166,779
11/3/1992,SD,Jones,Perot,reform,154,779
11/3/1992,SD,Kingsbury,Bush,republican,republican,1113,3143
11/3/1992,SD,Kingsbury,Clinton,democrat,1267,3143
11/3/1992,SD,Kingsbury,Perot,reform,744,3143
11/3/1992,SD,Lake,Bush,republican,republican,1890,5590
11/3/1992,SD,Lake,Clinton,democrat,2388,5590
11/3/1992,SD,Lake,Perot,reform,1299,5590
11/3/1992,SD,Lawrence,Bush,republican,republican,3770,9659
11/3/1992,SD,Lawrence,Clinton,democrat,3157,9659
11/3/1992,SD,Lawrence,Perot,reform,2673,9659
11/3/1992,SD,Lincoln,Bush,republican,republican,3365,7923
11/3/1992,SD,Lincoln,Clinton,democrat,2943,7923
11/3/1992,SD,Lincoln,Perot,reform,1593,7923
11/3/1992,SD,Lyman,Bush,republican,republican,669,1480
11/3/1992,SD,Lyman,Clinton,democrat,486,1480
11/3/1992,SD,Lyman,Perot,reform,311,1480
11/3/1992,SD,Marshall,Bush,republican,republican,810,2297
11/3/1992,SD,Marshall,Clinton,democrat,1056,2297
11/3/1992,SD,Marshall,Perot,reform,427,2297
11/3/1992,SD,McCook,Bush,republican,republican,1177,2984
11/3/1992,SD,McCook,Clinton,democrat,1167,2984
11/3/1992,SD,McCook,Perot,reform,617,2984
11/3/1992,SD,McPherson,Bush,republican,republican,945,1752
11/3/1992,SD,McPherson,Clinton,democrat,478,1752
11/3/1992,SD,McPherson,Perot,reform,322,1752
11/3/1992,SD,Meade,Bush,republican,republican,4724,10075
11/3/1992,SD,Meade,Clinton,democrat,2694,10075
11/3/1992,SD,Meade,Perot,reform,2611,10075
11/3/1992,SD,Mellette,Bush,republican,republican,417,841
11/3/1992,SD,Mellette,Clinton,democrat,277,841
11/3/1992,SD,Mellette,Perot,reform,140,841
11/3/1992,SD,Miner,Bush,republican,republican,543,1584
11/3/1992,SD,Miner,Clinton,democrat,698,1584
11/3/1992,SD,Miner,Perot,reform,332,1584
11/3/1992,SD,Minnehaha,Bush,republican,republican,25081,63786
11/3/1992,SD,Minnehaha,Clinton,democrat,27016,63786
11/3/1992,SD,Minnehaha,Perot,reform,11496,63786
11/3/1992,SD,Moody,Bush,republican,republican,898,3104
11/3/1992,SD,Moody,Clinton,democrat,1473,3104
11/3/1992,SD,Moody,Perot,reform,715,3104
11/3/1992,SD,Pennington,Bush,republican,republican,18052,37669
11/3/1992,SD,Pennington,Clinton,democrat,11106,37669
11/3/1992,SD,Pennington,Perot,reform,8358,37669
11/3/1992,SD,Perkins,Bush,republican,republican,872,1991
11/3/1992,SD,Perkins,Clinton,democrat,566,1991
11/3/1992,SD,Perkins,Perot,reform,541,1991
11/3/1992,SD,Potter,Bush,republican,republican,901,1778
11/3/1992,SD,Potter,Clinton,democrat,493,1778
11/3/1992,SD,Potter,Perot,reform,375,1778
11/3/1992,SD,Roberts,Bush,republican,republican,1437,4121
11/3/1992,SD,Roberts,Clinton,democrat,1716,4121
11/3/1992,SD,Roberts,Perot,reform,954,4121
11/3/1992,SD,Sanborn,Bush,republican,republican,595,1610
11/3/1992,SD,Sanborn,Clinton,democrat,632,1610
11/3/1992,SD,Sanborn,Perot,reform,376,1610
11/3/1992,SD,Oglala_Lakota,Bush,republican,republican,225,1651
11/3/1992,SD,Oglala_Lakota,Clinton,democrat,1267,1651
11/3/1992,SD,Oglala_Lakota,Perot,reform,137,1651
11/3/1992,SD,Spink,Bush,republican,republican,1527,4112
11/3/1992,SD,Spink,Clinton,democrat,1732,4112
11/3/1992,SD,Spink,Perot,reform,839,4112
11/3/1992,SD,Stanley,Bush,republican,republican,719,1399
11/3/1992,SD,Stanley,Clinton,democrat,427,1399
11/3/1992,SD,Stanley,Perot,reform,240,1399
11/3/1992,SD,Sully,Bush,republican,republican,565,1010
11/3/1992,SD,Sully,Clinton,democrat,273,1010
11/3/1992,SD,Sully,Perot,reform,167,1010
11/3/1992,SD,Todd,Bush,republican,republican,456,1630
11/3/1992,SD,Todd,Clinton,democrat,915,1630
11/3/1992,SD,Todd,Perot,reform,246,1630
11/3/1992,SD,Tripp,Bush,republican,republican,1459,3363
11/3/1992,SD,Tripp,Clinton,democrat,1046,3363
11/3/1992,SD,Tripp,Perot,reform,848,3363
11/3/1992,SD,Turner,Bush,republican,republican,1906,4290
11/3/1992,SD,Turner,Clinton,democrat,1507,4290
11/3/1992,SD,Turner,Perot,reform,867,4290
11/3/1992,SD,Union,Bush,republican,republican,1784,5097
11/3/1992,SD,Union,Clinton,democrat,2210,5097
